track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6p56DuuwZQYSNgeB7fgRkZ,"Arijit Singh, Sunidhi Chauhan",Best Of Sunidhi Chauhan,Dilliwaali Girlfriend,45,260552,False,0.688,0.941,6,-5.23,0,0.0583,0.0811,2.89e-06,0.0697,0.909,138.047,4,"filmi, modern bollywood"
0ON0JdGgRTVcCInt8j6eod,"Akriti Kakar, Shahid Mallya",2 States,Iski Uski,52,254407,False,0.761,0.945,0,-6.089,1,0.0414,0.169,0.000148,0.0692,0.965,135.011,4,"filmi, modern bollywood"
7atOebyeANuCZsGhm33YLd,"Vishal Bhardwaj, Hariharan, Suresh Wadkar",Maachis (Original Motion Picture Soundtrack),Chappa Chappa,49,265986,False,0.807,0.714,0,-7.627,1,0.0961,0.302,0.0,0.0582,0.692,152.147,4,"filmi, garhwali pop, bhajan, hare krishna, classic bollywood, ghazal, modern bollywood"
4DMbkxDubBXK7jpq6576H3,"Salim–Sulaiman, Salim Merchant",MTV Unplugged Season 4: Salim Sulaiman,Shukran Allah - MTV Unplugged Version,26,343229,False,0.359,0.508,1,-9.161,1,0.0759,0.758,0.0,0.876,0.404,84.901,4,"filmi, indian folk, modern bollywood"
723pP4FLUQv1qSAnQtgl78,Atif Aslam,Zeher (Original Motion Picture Soundtrack),Woh Lamhe - Remix,2,320120,False,0.564,0.767,8,-6.933,0,0.0561,0.135,0.000463,0.0887,0.419,89.97,4,"filmi, classic pakistani pop, sufi, modern bollywood"
4miDjzxV1n3DEvWXnNls0X,Hemant Kumar,Tum Pukar Lo - Revival - Classics,Tum Pukar Lo Tumhara Intezar Hai Revival,0,272480,False,0.261,0.321,1,-10.485,1,0.0368,0.494,0.726,0.106,0.23,111.499,4,"filmi, rabindra sangeet, classic bollywood"
5a0Lcj2VpDVYgtg47Dx9fE,"Gujri Todi, Bade Ghulam Ali Khan, Shreya Ghoshal",Delhi 6 (Original Motion Picture Soundtrack),Bhor Bhaye,0,199119,False,0.374,0.634,3,-10.463,1,0.0739,0.848,0.000114,0.208,0.527,123.834,4,"filmi, hindustani vocal, khayal, indian classical, hindustani classical, modern bollywood"
08gDOjx4hYV50lyELBiBD9,"Asha Bhosle, Kishore Kumar, Amit Kumar",Kasme Vaade,Aati Rahengi Baharen - Part I - Kasme Vaade / Soundtrack Version,0,315453,False,0.527,0.592,5,-6.85,1,0.034,0.552,2.41e-06,0.194,0.702,111.349,4,Unknown
4eu27jAU2bbnyHUC3G75U8,"Pritam, Benny Dayal, Shefali Alvares",Yeh Jawaani Hai Deewani,Badtameez Dil,65,252760,False,0.806,0.932,2,-2.228,0,0.0684,0.24,0.0,0.216,0.792,106.021,4,"filmi, indian instrumental, modern bollywood"
114EjUlcKajU9Syfk5n0a5,"Shankar Mahadevan, Sunidhi Chauhan, Jaspinder Narula",Mission Kashmir (Original Motion Picture Soundtrack),"Bumbro (From ""Mission Kashmir"")",0,307515,False,0.718,0.833,5,-9.111,1,0.0563,0.0704,0.0,0.0525,0.742,135.95,4,"filmi, classic bollywood, modern bollywood"
5fwxHG57mYPY2f1NZ4qvCh,"Pritam, Neeraj Shridhar, Anweshaa, Aakariti, Earl D'Souza, Indie",Golmaal Returns,Tha Kar Ke,53,267400,False,0.805,0.934,4,-5.843,0,0.0548,0.0745,0.0589,0.081,0.817,103.991,4,"filmi, indian instrumental, modern bollywood"
5thVzD79BxlDTYy0LfHzvu,"Aparshakti Khurana, Savi Kahlon",Zaroor,Zaroor,76,175448,False,0.809,0.228,5,-15.365,0,0.176,0.809,0.0,0.104,0.912,145.024,4,modern bollywood
4FamnSE42MmMSayJiEk3OC,"Arijit Singh, Rashmi Virag, Amaal Mallik",Chal Wahan Jaate Hain,Chal Wahan Jaate Hain,50,326121,False,0.51,0.612,7,-7.629,0,0.0372,0.412,1.58e-05,0.156,0.193,150.041,4,"desi pop, filmi, modern bollywood"
5nLnhHK9MUN7rhrFZNvnJe,"Kailash Kher, Paresh Kamath, Naresh Kamath",Kailasa,Tauba Tauba,41,232013,False,0.867,0.85,0,-3.794,1,0.0434,0.349,0.000119,0.0471,0.967,110.045,4,"filmi, indian folk, sufi, modern bollywood"
7ykgQiXOzmacwyM34f6zmR,"Pritam, Arijit Singh",Holiday (Original Motion Picture Soundtrack),Ashq Na Ho,0,353103,False,0.438,0.376,4,-6.292,0,0.0329,0.904,0.0,0.0924,0.344,173.944,4,"filmi, indian instrumental, modern bollywood"
46hzNOUOAlivuCZZ0wE3zi,"Varun Jain, Sachin-Jigar, Shadab Faridi, Altamash Faridi, Amitabh Bhattacharya","Tere Vaaste (From ""Zara Hatke Zara Bachke"")","Tere Vaaste (From ""Zara Hatke Zara Bachke"")",63,189136,False,0.762,0.717,7,-8.316,0,0.0372,0.315,1.87e-05,0.0914,0.958,109.996,4,"desi pop, filmi, gujarati pop, modern bollywood"
52XpQt2fDLozI4qlhYvWl0,"AP Dhillon, Gurinder Gill, Money Musik, Shinda Kahlon",Not by Chance,Fate,52,170666,False,0.632,0.761,4,-5.958,0,0.0865,0.173,0.579,0.113,0.0679,90.006,4,"desi pop, punjabi pop, punjabi hip hop, desi hip hop"
4kmCaiacvzs4Yj3NKo7vSq,"Udit Narayan, Alka Yagnik",My Best Collection - Udit Narayan,"Choodi Baji Hai (From ""Yes Boss"")",41,304875,False,0.556,0.554,11,-13.089,1,0.0595,0.704,0.000102,0.191,0.768,97.443,4,"odia pop, filmi, hare krishna, modern bollywood, chutney"
2Xh29cPVZTTyhCrHfyD4h7,"Shiv Hari, Lata Mangeshkar",Hits Of The 80s,Mere Hathon Men Nau Nau Churiyan,0,346760,False,0.527,0.847,0,-8.04,0,0.0792,0.695,0.0,0.739,0.885,104.48,4,"lata, filmi, classic bollywood"
0MBlcKtrEIDOWzKYYfifLn,"Kishore Kumar, Lata Mangeshkar",Pyar Mein Kabhi Kabhi,"Gore Rang Pe Itna Gumaan Na Kar - From ""Roti""",11,286320,False,0.381,0.822,10,-2.954,0,0.0743,0.792,0.0,0.181,0.84,152.91,4,"lata, filmi, classic bollywood"
4cLDbXvPQdtlclviX5zloz,"Arijit Singh, Nihira Joshi Deshpande, Gulzar",Best of Arijit Singh,Sajde,41,325459,False,0.499,0.48,1,-6.45,1,0.0415,0.619,0.0,0.319,0.577,99.886,4,"marathi pop, filmi, classic bollywood, modern bollywood"
5RZbS87YI2wd87SWuO0YAX,A.R. Rahman,Delhi-6,Rehna Tu,46,409274,False,0.643,0.458,11,-11.502,0,0.0594,0.327,0.00394,0.0966,0.73,82.041,4,filmi
6okCEBcbPTgwf3bc7CT3sj,"Jeet Gannguli, Mohammed Irfan",Citylights (Original Motion Picture Soundtrack),Muskurane - Unplugged,37,299800,False,0.29,0.399,9,-8.309,0,0.0339,0.811,0.0,0.116,0.152,172.061,4,"filmi, west bengali pop, modern bollywood"
3Nb0sHsDac1jX6nO8tA4Nf,,,,0,0,False,0.326,0.6,3,-5.882,1,0.106,0.738,3.98e-06,0.0677,0.475,193.126,4,Unknown
7aMvfvNjLswVjQkuT5Y0TE,"Kishore Kumar, Manna Dey, R. D. Burman",The Greatest College Classics - Vol.1,"Yeh Dosti Hum Nahin - Happy Version / From ""Sholay""",2,321640,False,0.468,0.605,7,-9.365,1,0.0344,0.819,3.44e-06,0.0997,0.542,112.31,4,"filmi, chutney, rabindra sangeet, classic bollywood"
39kUfttV8A1OTQUsKjRFXs,"Lata Mangeshkar, S. P. Balasubrahmanyam",Lata - Meri Aawaaz Hi Pehchaan Hai,Aate Jaate,1,271706,False,0.287,0.523,7,-12.892,1,0.041,0.578,0.0,0.732,0.491,120.274,4,"lata, filmi, classic bollywood"
7xNJfilh40oaM5IIiIg1Bk,Atif Aslam,The Debut Album,Kuch Is Tarah,0,317080,False,0.652,0.458,5,-8.306,1,0.0233,0.809,6.63e-06,0.095,0.335,96.984,4,"filmi, classic pakistani pop, sufi, modern bollywood"
1IfhPnZpm0IZOoAM1PDjtw,Raman Mahadevan,Taare Zameen Par,Kholo Kholo,53,311985,False,0.539,0.313,11,-10.99,0,0.0337,0.0688,1.65e-05,0.0935,0.239,169.863,4,Unknown
28cmiWwePPkoq4eNpiBBGC,"Vishal Bhardwaj, Rekha Bhardwaj, Birju Maharaj",Dedh Ishqiya (Original Motion Picture Soundtrack),Jagaave Saari Raina (feat. Rekha Bhardwaj & Pandit Birju Maharaj),0,338662,False,0.591,0.545,11,-6.286,1,0.0349,0.562,1.91e-06,0.144,0.404,110.047,1,"filmi, hindustani vocal, modern bollywood"
3jzMdR6oxUKSQ1WgCDHZah,"Ankit Tiwari, Tulsi Kumar",Singham Returns,Kuchh Toh Hua Hai,42,307091,False,0.4,0.664,5,-6.527,0,0.0371,0.51,1.22e-06,0.114,0.428,79.795,4,"filmi, modern bollywood"
3bnlel72WwhDfTGzFEBoZG,"Pritam, Nikhil D'Souza",Jannat 2 (Original Motion Picture Soundtrack),Jannatein Kahan - Power Ballad,47,271266,False,0.426,0.806,5,-4.909,1,0.0387,0.0728,1.63e-06,0.392,0.444,152.046,4,"indian indie, desi pop, filmi, indian instrumental, modern bollywood"
0FoCoExLF6hsKwg0cexDHH,Shetu Majumdar,Tamanna Thi,Tamanna Thi,23,226568,False,0.421,0.444,0,-9.482,0,0.0307,0.237,0.0,0.0789,0.237,155.946,4,Unknown
7BdVecQ6n11Qn6m5L9WDBW,"Sachin-Jigar, Pawan Singh, Simran Choudhary, Divya Kumar, Amitabh Bhattacharya",Stree 2,Aayi Nai,71,178780,False,0.862,0.645,1,-5.42,0,0.0418,0.589,0.000535,0.077,0.862,122.998,4,"filmi, indian folk, bhojpuri pop, modern bollywood, gujarati pop"
7x3395rjkNfXN8VpCeuQKG,KK,Paranthe Wali Gali (Original Motion Picture Soundtrack),Tere Bin Ho Na Sakega Gujara,2,355078,False,0.637,0.702,6,-4.483,0,0.024,0.338,7.72e-05,0.0671,0.516,100.021,4,"filmi, modern bollywood"
16BGhwv8wYXkv2mMJF7ryv,,,,0,0,False,0.465,0.769,0,-3.209,1,0.0325,0.581,0.0,0.108,0.473,87.961,4,Unknown
3HH3xlISSAhadC8bu0UDdl,Ankit Tiwari,Mr. X (Original Motion Picture Soundtrack),Tu Jo Hain,56,295113,False,0.407,0.487,11,-5.475,0,0.0332,0.668,0.0,0.121,0.352,114.251,5,"filmi, modern bollywood"
0Ose0T05P8Ou0GvhwmMKcf,,,,0,0,False,0.59,0.531,9,-8.677,0,0.0471,0.628,3.88e-06,0.499,0.482,80.976,4,Unknown
3ijl9qo5is82rMyGoBfDO1,"Amit Trivedi, Anushka Manchanda, Samrat Kaushal, Raman Mahadevan, Robert Omulo, Suman Sridhar",Aisha (Original Motion Picture Soundtrack),Behke Behke,35,224200,False,0.741,0.951,7,-6.182,1,0.134,0.147,0.00677,0.0548,0.746,139.971,4,"filmi, modern bollywood"
0BS99JhjvDbC2lpiMwsaxh,Ammy Virk,Haaye Ve - Single,Haaye ve,0,215593,False,0.569,0.589,0,-5.811,1,0.0314,0.186,0.0,0.104,0.367,118.177,4,punjabi pop
5uUEytfFSWfTzu5EqZxQju,"Armaan Malik, Shraddha Kapoor",Baaghi,Sab Tera,55,228116,False,0.505,0.642,7,-5.864,1,0.0339,0.643,0.0,0.151,0.427,159.775,4,"filmi, modern bollywood"
4bbiENl0xDZqZE9K14lXip,Shalmali Kholgade,Ishaqzaade,Pareshaan,0,293773,False,0.435,0.388,2,-10.981,0,0.0346,0.421,2.5e-05,0.0802,0.219,150.026,3,"filmi, modern bollywood"
16XEVyPh5NT31CAAqPbxQF,"Jatin-Lalit, Lata Mangeshkar, Udit Narayan, Udbhav, Manohar Shetty, Ishaan, Shweta Pandit, Sonali Bhatawdekar, Pritha Mazumdar, Anand Bakshi",Mohabbatein,Aankhein Khuli,64,422713,False,0.792,0.635,7,-13.94,0,0.0863,0.349,5.92e-06,0.324,0.648,122.004,4,"odia pop, filmi, lata, classic bollywood, afghan pop, modern bollywood, chutney"
1NfNC8BKQSbWyhwZgLvrfY,Shivam Pathak,Padmaavat,Ek Dil Ek Jaan,54,219869,False,0.528,0.664,2,-7.262,1,0.0377,0.226,0.0,0.121,0.109,97.893,4,modern bollywood
4fSMSedkuqHoWD20H4Wog1,"Sonu Nigam, Suzanne",Jaan-E-Mann,Sau Dard,55,345453,False,0.239,0.506,10,-9.442,1,0.0332,0.518,0.000457,0.195,0.387,83.334,4,"filmi, modern bollywood"
1feANd8EfcDP5UqSvbheM3,"Sachet Tandon, Sachet-Parampara","Bekhayali (From ""Kabir Singh"")","Bekhayali (From ""Kabir Singh"")",68,371790,False,0.308,0.585,9,-5.18,0,0.0428,0.45,0.0,0.319,0.345,171.843,3,"filmi, desi pop, modern bhajan, modern bollywood"
75MWfSADmyPzbi8AtDcGLC,Shreya Ghoshal,Selfie with Shreya Ghoshal,"Agar Tum Mil Jao - From ""Zeher""",0,360437,False,0.567,0.793,11,-5.715,0,0.052,0.254,4.24e-05,0.0378,0.395,158.084,4,"filmi, modern bollywood"
1UzYybFkJcyvB2hkL129GA,"Mika Singh, Shreya Ghoshal",Oh My God,Go Go Govinda,39,305574,False,0.789,0.913,1,-5.322,0,0.179,0.207,0.000539,0.0835,0.573,131.89,4,"filmi, modern bollywood"
3XjjpMYeKHGiiI9oM8rwSF,Twin Strings,Aisi Woh Baarish,Aisi Woh Baarish,36,187553,False,0.561,0.31,7,-12.519,0,0.0274,0.808,0.00038,0.422,0.19,140.824,3,"indian indie, desi pop"
6JA6NDkQnD3DC6d5IMrNT7,"Dr Zeus, Master Rakesh, Sai Priya",Unda Da Influence,Kangna (Acoustic Mix),0,204680,False,0.713,0.6,1,-5.011,0,0.0477,0.652,3.72e-06,0.111,0.512,89.87,4,"desi hip hop, classic punjabi pop, punjabi pop, punjabi hip hop, bhangra"
2KpxQeRbF8ei9u1BeAOdBL,"Rekha Bhardwaj, Jigar Saraiya, Priya Andrews",Happy Ending (Original Motion Picture Soundtrack),Mileya Mileya,0,266278,False,0.726,0.456,0,-9.094,1,0.0414,0.227,0.0199,0.13,0.388,124.976,4,"filmi, modern bollywood"
36a08Cxc6MTh58DCscIXXJ,"Abhijeet, Sunidhi Chauhan",Gangster,Lamha Lamha,0,324586,False,0.494,0.402,0,-7.866,1,0.028,0.365,0.0,0.128,0.463,82.943,4,"filmi, modern bollywood"
56ycPgSKY8YJd0QxyxapJK,"Lata Mangeshkar, Mohammed Rafi, Laxmikant–Pyarelal",Shagird,Woh Hai Zara Khafa Khafa,47,347974,False,0.519,0.419,10,-6.552,0,0.0336,0.947,0.0605,0.121,0.459,96.272,4,"lata, filmi, classic bollywood"
2U0BLmYoSESYOdwMxW2yA9,"Mithoon, Arijit Singh","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]","Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",59,340671,False,0.285,0.238,5,-9.623,0,0.0375,0.663,9.23e-06,0.0793,0.213,179.918,4,"filmi, modern bollywood"
2UqqeCF3Ad4rjeXNGEEaQn,Lata Mangeshkar & M.G.Shreekumar,Dil Se,Jiya Jale,0,307573,False,0.775,0.506,9,-12.64,1,0.119,0.33,8.97e-05,0.107,0.54,141.994,4,lata
2h1d6XPdBms5i7YwyfOO7q,"Salim–Sulaiman, Sunidhi Chauhan",Heroine (Original Motion Picture Soundtrack),Halkat Jawani,55,238426,False,0.709,0.812,6,-2.497,0,0.119,0.108,2.11e-06,0.465,0.908,131.984,4,"filmi, indian folk, modern bollywood"
3CSJynywxiscyFHJBJPJfT,"Kishore Kumar, Asha Bhosle",Yeh Vaada Raha (OST),Yeh Vaada Raha - Yeh Vaada Raha / Soundtrack Version,0,409333,False,0.54,0.65,0,-6.554,1,0.0382,0.643,0.000123,0.123,0.635,72.52,4,"filmi, chutney, classic bollywood"
3FTRSa9mWB3kKx2jkhUAN3,Prateek Kuhad,Tum Jab Paas - Single,Tum Jab Paas,53,235932,False,0.751,0.344,6,-7.712,1,0.0379,0.528,1.62e-06,0.113,0.471,122.1,3,"indian indie, desi pop, hindi indie, folk-pop, indian singer-songwriter"
5ohKuXyIVkg7ZDY7YN0r1J,"Shankar Mahadevan, Caralisa Monteiro, Shafqat Amanat Ali",Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Mitwa Revisited,29,332773,False,0.65,0.87,9,-7.022,1,0.0359,0.00998,0.000684,0.369,0.512,124.981,4,"filmi, classic pakistani pop, sufi, modern bollywood"
3guUvE3jqCp6zhgW9dABvY,"Ajay-Atul, Sukhwinder Singh, Vishal Dadlani, Amitabh Bhattacharya",Thugs of Hindostan - Hindi,Vashmalle,30,276604,False,0.759,0.747,2,-9.826,1,0.184,0.589,0.00102,0.0861,0.641,128.015,4,"filmi, modern bollywood"
0soN1GwE6Zf2Z78lrXb3rv,Divya Kumar,Badlapur (Original Motion Picture Soundtrack),"Jee Karda (From ""Badlapur)",0,240999,False,0.547,0.706,4,-7.867,0,0.0377,0.158,0.0,0.109,0.353,140.021,4,"filmi, indian folk, modern bollywood"
5bQ6oDLqvw8tywmnSmwEyL,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",Bhediya (Original Motion Picture Soundtrack),Apna Bana Le,72,261702,False,0.586,0.562,9,-7.399,1,0.0267,0.803,5.52e-06,0.063,0.436,93.982,4,"filmi, gujarati pop, modern bollywood"
2dURhAl9CNjpQ2aD2kN9XC,Mohammed Rafi,Hanste Zakhm,Tum Jo Mil Gaye Ho,43,486353,False,0.297,0.616,2,-9.7,1,0.0641,0.846,0.00794,0.0664,0.481,97.594,4,"filmi, classic bollywood"
2nF4CJQfTfwft6TYVYLKiI,Zaeden,kya karoon?,kya karoon?,36,200275,False,0.723,0.561,5,-8.322,0,0.035,0.642,7.11e-06,0.228,0.616,145.02,4,"desi pop, indian edm, hindi indie"
41St1LviQl20xkQej1y23B,"Lata Mangeshkar, Mohammed Rafi",Caravan (Original Motion Picture Soundtrack),Kitna Pyara Wada Hai,19,313933,False,0.38,0.593,6,-6.657,1,0.0417,0.841,0.000548,0.774,0.69,92.241,4,"lata, filmi, classic bollywood"
2ceeTJAzKy295Fm0VsaXtE,"Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel","Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")","Tum Se (From ""Teri Baaton Mein Aisa Uljha Jiya"")",76,264089,False,0.612,0.595,10,-6.356,1,0.0331,0.68,1.11e-06,0.104,0.435,99.991,4,"filmi, desi pop, modern bollywood, indian singer-songwriter, gujarati pop"
0iQxTkoUwfGBhciZUSNPmz,"Pritam, Kunal Ganjawala",Khatta Meetha,Nana Chi Taang,30,298335,False,0.709,0.945,2,-4.92,0,0.0649,0.115,1.71e-05,0.628,0.732,131.957,4,"filmi, indian instrumental, modern bollywood"
0mE7i8PjwGgSLSd25yukBt,Kishore Kumar,"The Golden Collection - Kishore Kumar, Vol. 2",Main Hoon Jhoom Jhoom Jhumroo,0,206026,False,0.637,0.539,6,-10.186,1,0.0424,0.873,0.0,0.107,0.851,134.402,4,"filmi, classic bollywood"
69LqsjPQikOa3UMBy69DFN,"Raja Hasan, Shekhar Ravjiani",Shanghai (Original Motion Picture Soundtrack),Khudaaya,0,176928,False,0.546,0.503,1,-8.487,0,0.0389,0.736,0.0,0.114,0.474,159.99,3,"filmi, sufi, rajasthani pop, modern bollywood"
1J0MYyp27lo4UPIClXB4kk,Lata Mangeshkar,Loafer (Original Motion Picture Soundtrack),Main Tere Ishq Mein,0,286773,False,0.439,0.657,5,-8.559,1,0.0625,0.784,0.00165,0.0894,0.613,83.05,4,"lata, filmi, classic bollywood"
7MkiiU3T7vrMMhf6jnMmPc,"Clinton Cerejo, Aditi Singh Sharma",Vicky Donor,Kho Jaane Do,0,297346,False,0.685,0.513,5,-10.128,1,0.0305,0.331,0.000603,0.111,0.364,103.026,4,"tollywood, filmi, modern bollywood"
1kIaHdsk7dgJv11fANKeXg,"Sachin-Jigar, Mohit Chauhan, Priya Saraiya",Hero,Khoya Khoya,51,317074,False,0.454,0.792,2,-5.851,1,0.113,0.329,3.78e-05,0.446,0.45,174.017,4,"filmi, gujarati pop, modern bollywood"
03jBweps9fu6BtkItGNcli,"OAFF, Savera, Ankur Tewari",Kho Gaye Hum Kahan (Original Motion Picture Soundtrack),"Teri Yeh Baatein - From ""Kho Gaye Hum Kahan""",43,169182,False,0.399,0.553,8,-5.298,1,0.0391,0.379,1.95e-06,0.0999,0.568,148.342,4,"desi pop, indian indie, indian singer-songwriter, indian rock"
4lhLZskbivYMzITq4GLAm2,"Clinton Cerejo, Vishal Dadlani, Sonu Kakkar",Coke Studio @ MTV Season 2: Episode 1,Madari,0,463786,False,0.577,0.86,7,-5.447,0,0.0385,0.116,0.0,0.18,0.593,113.074,4,"filmi, modern bollywood"
79mTw48OApemSCN9WNMApk,Falguni Pathak,Made For Each Other,Maine Payal Hai Chhankai,0,277386,False,0.658,0.871,4,-6.339,1,0.0539,0.0706,0.0028,0.192,0.689,90.039,4,"filmi, modern bollywood"
5DZBeP8uHa6iQiWuYOgRRC,Mohammed Rafi,Dosti (Original Motion Picture Soundtrack),Chahoonga Main Tujhe,33,294493,False,0.352,0.331,8,-12.489,1,0.0489,0.994,0.663,0.245,0.255,77.039,4,"filmi, classic bollywood"
2EG7WoRvVEb1LcAq0n8qME,"Alka Yagnik, Kumar Sanu",Raja Hindustani (Original Motion Picture Soundtrack),Pucho Zara Pucho,54,371666,False,0.59,0.783,0,-11.708,0,0.0433,0.713,0.116,0.4,0.74,120.515,4,"modern bollywood, filmi, hare krishna"
2XQt5HvMzSTW4FMbhgKP92,Srinivas,Yuvvraaj (Original Motion Picture Soundtrack),Zindagi,20,309200,False,0.384,0.503,9,-9.653,1,0.0334,0.531,0.0,0.157,0.299,120.278,4,"tollywood, filmi"
2dMISvMyoVwpvKkzTp2eKN,"A.R. Rahman, Kapil Sibal, Shreya Ghoshal",Raunaq,Kismat Se (feat. Shreya Ghoshal),17,292306,False,0.364,0.483,11,-9.852,1,0.0359,0.834,0.022,0.147,0.153,141.575,4,"filmi, modern bollywood"
7eYU2hu3CUOeNy3QAsqt6t,"Guru Randhawa, Asees Kaur",Jugjugg Jeeyo,Nain Ta Heere,47,216328,False,0.69,0.575,11,-5.763,0,0.124,0.345,0.0,0.309,0.509,87.967,4,"filmi, desi pop, modern bollywood"
2Wu9PNpLUCBl3W1GaPqkhl,"Guru Randhawa, Neha Kakkar, Tanishk Bagchi, Panjabi MC","Morni Banke (From ""Badhaai Ho"")","Morni Banke (From ""Badhaai Ho"")",54,198025,False,0.816,0.922,11,-2.963,0,0.149,0.178,0.0,0.373,0.887,95.006,4,"desi pop, filmi, desi hip hop, classic bhangra, modern bollywood, bhangra"
5vWUMCA1xNIA7bBUhXA9Gg,"Atif Aslam, Shreya Ghoshal",Ramaiya Vastavaiya (Original Motion Picture Soundtrack),"Bairiyaa (From ""Ramaiya Vastavaiya"")",0,243896,False,0.648,0.423,1,-8.176,1,0.0232,0.593,2.1e-06,0.114,0.305,99.98,1,"filmi, classic pakistani pop, sufi, modern bollywood"
2hHrNbMu6DhnOSV7gP9poP,Amit Trivedi,Dev D (Original Motion Picture Soundtrack),Nayan Tarse Na Mile,0,189205,False,0.576,0.668,11,-8.367,0,0.105,0.187,0.00348,0.154,0.465,160.005,4,"filmi, modern bollywood"
53JA46jA1QroK2kQlyFlkM,"A.R. Rahman, Sonu Nigam, Madhushree",Jodhaa Akbar (Original Motion Picture Soundtrack),Inn Lamhon Ke Daaman Mein,49,397826,False,0.41,0.394,1,-7.986,1,0.0336,0.453,2.3e-06,0.104,0.196,149.341,4,"tamil pop, filmi, modern bollywood"
2znIV62IxtbY9gSEPdIAho,Arijit Singh,Creature 3D,Sawan Aaya Hai,56,288176,False,0.365,0.67,10,-7.51,0,0.221,0.26,1.43e-06,0.14,0.367,78.776,4,"filmi, modern bollywood"
3At4t5vZ0lDuNWLBPEk6Ck,Kunal Ganjawala,Channa Vey,Channa Vey,47,269960,False,0.695,0.899,8,-5.556,1,0.043,0.00132,0.000107,0.0913,0.7,115.01,4,"filmi, modern bollywood"
7MGELZVeBlfeq4kSWSlQpL,Sreerama Chandra,Rehnuma,Sun Zara - Cover Version,0,352973,False,0.439,0.662,5,-6.974,1,0.0617,0.67,0.0,0.125,0.557,75.229,4,tollywood
3lIhJxX6mJWnLIohRtHlMH,"Kishore Kumar, Suman Kalyanpur, Mohammed Rafi",Badaltey Rishtey (Original Motion Picture Soundtrack),Yeh Duniya Ke Badaltey Rishtey,10,329000,False,0.325,0.29,5,-16.715,0,0.0363,0.929,0.000166,0.214,0.564,150.842,3,"filmi, classic bollywood"
2b2HutIDmoeBnnKRWDLAtV,"Mohammed Irfan, Arijit Singh, Saim Bhat",Murder 2,Phir Mohabbat,65,329851,False,0.461,0.481,0,-6.389,0,0.0327,0.789,1.01e-06,0.127,0.262,199.807,4,"filmi, modern bollywood"
0STpYi2JTjBkSKkWmWPvZP,Atif Aslam,Top 40 Bollywood Classic Bar Grooves plus free continuous DJ mix,Woh Lamhe Woh Baatein - Taken from the film Zeher,0,322040,False,0.419,0.792,8,-5.95,0,0.0686,0.128,0.000448,0.0904,0.411,89.819,4,"filmi, classic pakistani pop, sufi, modern bollywood"
12sH5ymK7Nq8voPden7noz,"Lata Mangeshkar, Shailendra Singh",Exquisite Dimple Kapadia,"Jhoot Bole Kauva Kate - From ""Bobby""",0,255198,False,0.325,0.509,3,-14.775,1,0.156,0.963,3.41e-05,0.886,0.775,182.286,4,"lata, filmi, classic bollywood"
2pM8j84iXZseajba72ctj8,Atif Aslam,Best of Atif Aslam,Pehli Nazar Mein,0,313600,False,0.508,0.554,9,-5.571,1,0.0711,0.229,0.0,0.105,0.686,169.96,4,"filmi, classic pakistani pop, sufi, modern bollywood"
21HIkQHWFGoKtiwrA0FMrG,"Vishal-Shekhar, Sukhwinder Singh",Flavours Of Romance - Propose Day,"Dil Haara (From ""Tashan"")",0,352000,False,0.466,0.778,0,-7.174,0,0.115,0.382,1.33e-06,0.0359,0.596,99.981,4,"filmi, modern bollywood"
0OK5vPBCdXW0DnI7JoVIqw,"Laxmikant–Pyarelal, Mohammed Rafi, Lata Mangeshkar",Sargam,Parbat Ke Us Paar,0,437160,False,0.376,0.629,1,-7.657,0,0.052,0.728,3.71e-05,0.0389,0.492,87.487,4,"lata, filmi, classic bollywood"
3zqFsowz5iGbYIxZW5KlKw,"Atif Aslam, Tanishk Bagchi","Tera Hua (From ""Loveyatri"")","Tera Hua (From ""Loveyatri"")",56,214002,False,0.426,0.688,2,-5.25,1,0.0443,0.351,0.0,0.0998,0.239,118.586,5,"desi pop, filmi, classic pakistani pop, sufi, modern bollywood"
2wJ9d1Gfj8OqcznPAroqvh,Arijit Singh,Raaz Reboot,Lo Maan Liya,63,300274,False,0.568,0.55,11,-6.172,0,0.0262,0.728,3.62e-05,0.251,0.436,110.079,4,"filmi, modern bollywood"
4OSnfxN4Sz0FWsGJxa6JBI,"R. D. Burman, Mohammed Rafi, Asha Bhosle",Hum Kisise Kum Naheen,Hum Kisi Se Kum Nahin,0,290626,False,0.48,0.645,6,-9.216,1,0.216,0.654,0.0,0.174,0.653,95.408,4,"filmi, chutney, classic bollywood"
4jBg6JL5ZzQIaWQBUazeYZ,Arijit Singh,"Aaj Zid (From ""Aksar 2"")","Aaj Zid (From ""Aksar 2"")",0,249364,False,0.576,0.652,7,-8.015,0,0.0434,0.854,0.00226,0.0991,0.542,171.892,4,"filmi, modern bollywood"
